uuid,level,name,std1,std1_release,std1_release(%)
02-64dd1ddeccccd9f4a6b9082d64adfabd,2,sx_pk_acquire_req,84,84,0.0
02-64f192a0566d688490ca2358f914df5c,2,k_work_submit_to_queue,18,52,188.89
02-6533e92dc55270211ef3cad5fd650d76,2,i2c_nrfx_twim_recover_bus,182,212,16.48
02-65506669bc8fef395feaad483c292704,2,__isr_table_entry_z_irq_spurious_irq_760,8,8,0.0
02-655336a423bc62ac248936b5f6d5b2f6,2,__isr_table_entry__isr_wrapper_irq_224,4,4,0.0
02-6568cd012f97149c797f738b07b1fd12,2,plat_str.2,16,,
02-656a03078b36614e85161f96b5c00c55,2,hids_outp_rep_write,152,140,-7.89
02-65cf4a2982e74173411aef770d5c31a4,2,cracen_acquire,60,60,0.0
02-65e93bda36d412004bea35658278b84d,2,__isr_table_entry__isr_wrapper_irq_12,4,4,0.0
02-661aec08e659adda7e52282959ac3c1e,2,nrf_rram_get_size,16,16,0.0
02-662e432e49d683185db82673a337fca3,2,k_sem_take.lto_priv.6.lto_priv.0,168,66,-60.71
02-6635a391327a446ce518afcb41a2b511,2,m_rem_slave_callback,2084,2084,0.0
02-663637c68e087e7142f425232fa12abd,2,net_buf_destroy.lto_priv.1.lto_priv.0,,60,
02-666983806c954c7d380611d7555d02fb,2,ccc_load,144,144,0.0
02-667019187e8fa2767ca071a6df3bc416,2,ll_slave_setup_link_event,224,224,0.0
02-6680e85dee2f7003ff8e8dba713e9832,2,clock_ctrl_hfclk_protocol_release,92,92,0.0
02-66a67c4731c8ca61ba3b11b7b84c3f33,2,ll_sched_peripheral_reset,140,140,0.0
02-670cd702e336af87c629e19a0cb51131,2,CMD_ECC_PTMUL.lto_priv.0,20,20,0.0
02-672bb157265be40c4b1f22e67a85735d,2,__isr_table_entry_z_irq_spurious_irq_726,8,8,0.0
02-67556d4ef061f61d24864753e20bacd7,2,spi_21z_config,76,76,0.0
02-676b69744b13b9a4e38499db2414fb88,2,port_offset.1,16,16,0.0
02-67875844ce83433ef01388f2f9c5e2f3,2,__pinctrl_states__device_dts_ord_56,8,8,0.0
02-67a5faf002c0666ff041b684ef194cdc,2,ll_dc_proc_subrating_subrate_req_sent,26,26,0.0
02-67c249c4b6fa7e0a905de86e4bc29f1c,2,psa_import_key,456,456,0.0
02-67cc6d4bb70c3000ccb241cbd1811ed3,2,xfer_completeness_check.lto_priv.0,98,98,0.0
02-67fb9361b95db64e0d6e751d0318b474,2,m_hfclk_required.lto_priv.0,40,40,0.0
02-681bde8e62db002e6da8e98294bd9ace,2,__isr_table_entry_z_irq_spurious_irq_568,8,8,0.0
02-68275dd4a4f87fdc67f7ac21c6d896f9,2,m_rem_session_start_configure,352,352,0.0
02-684f7dad28ecd660e00147b4614ade5b,2,gpio_pin_set_dt.lto_priv.0.lto_priv.0,80,,
02-68926ec1d6c5dd9d6e8493ecb960350c,2,bt_smp_update_keys,284,258,-9.15
02-68941c0a3003b335b2b78c60abc1698e,2,ops.0.lto_priv.0,40,40,0.0
02-68a56c3e2433272c86cbe6332db118d4,2,pages_layout.1,8,8,0.0
02-68c7780c1ba91c7a85bcaff157f1d1d6,2,__isr_table_entry__isr_wrapper_irq_334,4,4,0.0
02-68d4a105410431774e30ed817c5e0e63,2,blocking_start_callback,6,6,0.0
02-68e7adfb2ce2e3dbcfbac00c0b3f0668,2,uart_nrfx_uarte_driver_api,12,,
02-68ee1b6594bdce16e360cd0303208d28,2,dk_set_led,36,,
02-690fdc0e68da88ea239074ec50ca8880,2,__isr_table_entry_z_irq_spurious_irq_685,8,8,0.0
02-694f920375c97a7a6fc891957aba5454,2,hci_driver_api.lto_priv.0,12,12,0.0
02-69b00941ac53609d8fbab6e6026831aa,2,gpio_pin_set_dt.lto_priv.1.lto_priv.0,,40,
02-6a264612d8041bdb15c44ce896db9556,2,ready_thread.lto_priv.0,176,132,-25.0
02-6a85e2b21d38518a652ef91c2803c72c,2,hids_boot_mouse_inp_rep_ccc_changed,22,22,0.0
02-6aa59f708739b27553f922e63b5e0464,2,z_impl_k_mutex_unlock,244,102,-58.2
02-6ab3647d7b93d26a2c9bb6df9adee2a5,2,m_white_list_in_use.lto_priv.0,50,50,0.0
02-6acb4cd4ad55f4eb93ea02404f003123,2,handlers.lto_priv.0,,96,
02-6ad03621be6914d07e8fe340eec835e3,2,z_att_fixed_chan,12,12,0.0
02-6b1be41f651c7e252605bc8e9af62a6a,2,sx_mac_hw_reserve,176,176,0.0
02-6b4bc8fb235e6c030dd830907eda9b04,2,m_adv_radio_off_callback_common.lto_priv.0,48,48,0.0
02-6b824031e832752b89c5e94e40e5cf00,2,mp_rssi_average_compute_and_check,4,4,0.0
02-6bbb130c25694027a894a6e116aea904,2,__isr_table_entry_z_irq_spurious_irq_543,8,8,0.0
02-6bc14ba3a43917405f98caa1e2634154,2,pin_in_use_by_te,,36,
02-6bc86902bb636f59c0d0d59b38c43f0a,2,__isr_table_entry_z_irq_spurious_irq_703,8,8,0.0
02-6bd3f28876cb021ad3cbf4810dfcf54c,2,__isr_table_entry__isr_wrapper_irq_180,4,4,0.0
02-6bf7ea269389380b6b884f862f892305,2,z_add_timeout,312,244,-21.79
02-6c19b687a96227e94a0cab5302ab13c0,2,net_buf_destroy.lto_priv.2.lto_priv.0,60,,
02-6c1b272812796da3a10151629611b35e,2,zms_flash_ate_wrt,50,50,0.0
02-6c3b5f132ab269211f7784665b836767,2,bt_smp_recv,212,140,-33.96
02-6c75f3e9d3ca1da88e8747ebc6fe492b,2,ll_sched_slave_reschedule.part.0,232,232,0.0
02-6c7635bf184ecf2c7c5b74966b1bd366,2,handle_event_common,,56,
02-6c85044d4799be8fb2c43b20de3bc04f,2,log_const_i2c,8,,
02-6c91b2c977f2c224bea8160449cc456e,2,smp_send_pairing_confirm,136,124,-8.82
02-6c99708362a62829c8f8a337c51f59f1,2,nrfx_twim_disable,96,64,-33.33
02-6cc87379984b52453c85b17abe8d3675,2,m_hfclk_not_required,48,48,0.0
02-6d3aea915badbee49fb51f528bb61b81,2,statics_init,68,44,-35.29
02-6d48d2c53d177ac045bd9b448e14a7ee,2,__isr_table_entry__isr_wrapper_irq_312,4,4,0.0
02-6d4f771adbd1591fe22c2880c1891de8,2,key_report_send.lto_priv.0,256,228,-10.94
02-6d57f88beded4562c34a31388b3de556,2,sx_pk_wait,100,100,0.0
02-6d5fa34e98084c7bc0a8614c90c8d14d,2,__isr_table_entry_z_irq_spurious_irq_558,8,8,0.0
02-6d77c2d7d36ed65d89d93c83858631fe,2,debug_public_key,64,64,0.0
02-6da43579d8b9414ae6dea9e414b0cb59,2,conn_change,16,16,0.0
02-6dca26705df63d8b806cdbecbdebdb69,2,dis_svc,8,8,0.0
02-6deffb91794272d41a2797360a32e94f,2,k_mem_slab_alloc,200,84,-58.0
02-6e0952d6193e9662960e305e292d6c08,2,ll_dc_proc_ver_exchange_complete_event_populate,30,30,0.0
02-6e1b15a5cbb2d4f7a9d209457d4c664f,2,next_timeout.lto_priv.0,64,64,0.0
02-6e43fe22830f8b83c7181b5dafe6c165,2,config.lto_priv.0,24,16,-33.33
02-6e5ff2ba26bac55462d416b6a439f9a0,2,__isr_table_entry__isr_wrapper_irq_220,4,4,0.0
02-6eacbbad75ba7c565deb0b36637faa6c,2,transfer_next_chunk,644,532,-17.39
02-6eef051a28f65218942eda7c5aa2d56d,2,__devstate_dts_ord_64,2,2,0.0
02-6f027344d872cf6cbddc771cd38502d8,2,settings_zms_get_last_hash_ids.lto_priv.0,176,176,0.0
02-6f782478b38126a0d933eefc1debe7d0,2,__isr_table_entry__isr_wrapper_irq_124,4,4,0.0
02-70257f123cb718e7a4b86e7a5ab8a421,2,bt_conn_ctx_get,108,64,-40.74
02-7028241c0f515b98e16b8d47dc5697fc,2,pin_has_trigger.lto_priv.0,40,,
02-702baec9bfaa374158f25acb98994996,2,__isr_table_entry_z_irq_spurious_irq_561,8,8,0.0
02-7071210d6d892d2ad74c8c6fa9bea9fd,2,__isr_table_entry_z_irq_spurious_irq_776,8,8,0.0
02-707c42da338f0abb9f44c5a90f4118a8,2,m_slave_reject_common_handler,184,184,0.0
02-70a4c941e4f65cd64c081c07da517d1f,2,enh_conn_complete_error_handle.lto_priv.0,88,,
02-70a50bb478201312cac3823488cf88c5,2,sys_get_le32.lto_priv.0.lto_priv.0,4,,
02-70b2996623f4d8a9a77b3ca1a1378d6b,2,m_rx_size_get.lto_priv.0,32,,
02-70b8d07a1ca1e9c3d7165f5253081793,2,_psa_crypto_init,30,30,0.0
02-70c8c945cef74cb3d0e24913d3827685,2,z_setup_new_thread.constprop.0,260,208,-20.0
02-70ce1e66d7e5c0b4b429d37d52d4fc66,2,__isr_table_entry__isr_wrapper_irq_434,4,4,0.0
02-716954d82d6affc7c0d8652c09ba4587,2,m_write_adv_a_to_legacy_adv_pdu,48,48,0.0
02-716af30655f8f3d9b32750dca746ddfb,2,memset,62,62,0.0
02-718238efcb42b3c11f24f02743fe39c0,2,cracen_prepare_ik_key,176,176,0.0
02-71948a534eca54f72dc0c8676cf68aff,2,__isr_table_entry_z_irq_spurious_irq_709,8,8,0.0
02-7195c4ab8b08659d03f5c8838f310bbf,2,cracen_clean_ik_key.lto_priv.0,4,4,0.0
02-71e77e6a751db2f5316991fc8f4612dc,2,__isr_table_entry__isr_wrapper_irq_470,4,4,0.0
02-7218f5cf2ca5fd6b91ac387696d8ae41,2,nrfx_spim_21_irq_handler,16,16,0.0
02-7255b20cae6f31fb0fc489eed522ba5a,2,bt_gatt_notify_cb,256,224,-12.5
02-72c575854e41457a77a8e55f503815b3,2,__isr_table_entry__isr_wrapper_irq_42,4,4,0.0
02-72cc585d5fb550cb65fd4b944a128048,2,bt_hci_le_enh_conn_complete,820,764,-6.83
02-72d4bd12d6ca07360602e0d6cbc8dc4b,2,memcpy,26,,
02-72ddbf6991082faf6407383340d6d428,2,m_chan_idx_to_freq_offset,40,40,0.0
02-72e4bfa312718f1f635d5da6ab8b5ea4,2,z_reschedule,92,,
02-72e4df0dab218908aa61117ec59b86fc,2,flash_area_open,56,56,0.0
02-736a996f94a8f39fb03a85ecd0483d52,2,__isr_table_entry_z_irq_spurious_irq_742,8,8,0.0
02-7370105fb9668d99d727ef7f08884b46,2,sys_slist_append.lto_priv.4.lto_priv.0,,20,
02-737127ac931875fb474194921e2517ff,2,atomic_or.lto_priv.3.lto_priv.0,22,22,0.0
02-7379b8c071d0f1387a5d17ccb2f66fcb,2,le_fixed_chan,12,12,0.0
02-739dda45fd225ab5855cc09d81451477,2,m_rem_advertiser_callback,512,512,0.0
02-73b8510212754a8815a79a38b95dc7c9,2,smp_send_pairing_random,58,60,3.45
02-73ba993f5c42e926f2c9480253e2ae85,2,__isr_table_entry_z_irq_spurious_irq_766,8,8,0.0
02-73bb1902066aca294c85cd3f1f037e1a,2,__isr_table_entry_z_irq_spurious_irq_779,8,8,0.0
02-73d3a702db472629f27b06ac8f056476,2,strlen,16,16,0.0
02-74419285a6ad1018456ddae52cd80bab,2,__isr_table_entry__isr_wrapper_irq_522,4,4,0.0
02-746564e2f589948b0b1a5a1f3bfa4bbc,2,__isr_table_entry_z_irq_spurious_irq_755,8,8,0.0
02-746f507d7cc706816b01f5ccf33616ea,2,bt_conn_set_state,364,284,-21.98
02-748bfed7a8806f0120fc8b1f678ac193,2,__isr_table_entry_z_irq_spurious_irq_706,8,8,0.0
02-749a437b2addb0969b7f9315fc07d670,2,atomic_dec.lto_priv.0.lto_priv.0,18,,
02-74a034636f372c05adfd4691b588f214,2,security_changed,64,18,-71.88
02-74ad22915a7842a60270d2d8739d22f2,2,sys_slist_prepend.lto_priv.0.lto_priv.0,,14,
02-74bd33279d631c4c3c68d9b6517baa93,2,sx_pk_fetch_capabilities.part.0,88,88,0.0
02-7516c1646b30076ae011fdd7fd400c16,2,psa_extend_key_usage_flags.lto_priv.0.lto_priv.0,26,26,0.0
02-75507fdd016d89630b05f73df959409b,2,sx_pk_release_req,40,40,0.0
02-755273a002f08dbb22eaf3ef20b73b73,2,__isr_table_entry__isr_wrapper_irq_198,4,4,0.0
02-755e6328d8bc35634917f6874894c40a,2,__isr_table_entry__isr_wrapper_irq_246,4,4,0.0
02-75cf48845931d27fe158ea464b53080d,2,bt_conn_ctx_release,64,26,-59.38
02-75d3f4c43bfadbdc34c611e07d367734,2,nrf_gpio_pin_clear.lto_priv.2.lto_priv.0,24,,
02-75df8d31758dad2521ba750815d1dce0,2,m_slave_unknown_or_reject_common_handler.constprop.0,140,140,0.0
02-760d47db3832bb428f626a56b650df3a,2,saadc_pm_hook,28,28,0.0
02-7621ceb07e7bc5791ad91f35740d9c22,2,zms_add_gc_done_ate.lto_priv.0,48,48,0.0
02-76f197ffe3e84e735f00a1c8dd400ee0,2,mitm_queue,52,48,-7.69
02-7736057c32147420811ed38bea05b459,2,__device_dts_ord_64,20,20,0.0
02-7769fc189100508ac4aa1d4d5d93848e,2,gpio_nrfx_pin_configure.lto_priv.0,604,636,5.3
02-7783e33d40ddc041f1420d629eff493f,2,m_anchor_point_update_report_fields_populate,32,,
02-77a17c0b87af48fee753fee27bacc6fb,2,uarte_nrfx_isr_int,10,,
02-77b63af265832ea643fb2947fe40e5a1,2,__isr_table_entry__isr_wrapper_irq_196,4,4,0.0
02-77b9b1d79da704a171d6af3f4e843f7e,2,mbedtls_threading_psa_rngdata_mutex,20,20,0.0
02-77c28b9148545259e7f92c347eff7c9b,2,__isr_table_entry_z_irq_spurious_irq_603,8,8,0.0
02-77c38dde40ca786ac6796cfc62da6002,2,bt_gatt_attr_read_ccc,46,46,0.0
02-77dcf084c64bd78872392322adc6a78c,2,nrfx_twim_enable,64,,
02-77de21f373b27213d4ccd171043f9b7c,2,log_const_bt_gatt_pool,8,,
02-77f41158aa0b62c904087edda0b4caea,2,__isr_table_entry__isr_wrapper_irq_490,4,4,0.0
02-78415ce74866fd07a3364bc1c2a2db34,2,__isr_table_entry__isr_wrapper_irq_102,4,4,0.0
02-78448770265d233b9ce9a6c9340a6ba6,2,m_acl_event_interface,16,16,0.0
02-7859d73cf10b06acdb95735aa31ce1f8,2,__aeabi_memcpy,,26,
02-787155eb65f0d786c766aaa9e89e4af4,2,__isr_table_entry__isr_wrapper_irq_300,4,4,0.0
02-787224f3f1f39afb87275f95e1ac7887,2,__isr_table_entry_z_irq_spurious_irq_539,8,8,0.0
02-789c3e92e7ea24633ab6284a039d6ffd,2,__isr_table_entry_z_irq_spurious_irq_761,8,8,0.0
02-78a7f67a413ea1028af3b9039c268bae,2,m_trx_hcto_callback,48,48,0.0
02-78cd09f518a91c41f529bdf3860ef354,2,async_start,90,92,2.22
02-78d7fedf02d3e91cc9a38bcbb368524a,2,log_const_bt_gatt,8,,
02-790458b368a7937ff69823ba46426e7c,2,__isr_table_entry__isr_wrapper_irq_216,4,4,0.0
02-79167ac84d200eda19ad4779e0ba429b,2,latch_auth_cb,44,44,0.0
02-791e2ad095d32711c47b904d1f70eae3,2,convert_to_id_on_match.lto_priv.1,,32,
02-7928e79d25a100a4722069a6a6ac1b0c,2,net_buf_fixed_alloc_att_pool,12,12,0.0
02-793dcdcf1d8de930fbecc2bb08e56149,2,__isr_table_entry_z_irq_spurious_irq_711,8,8,0.0
02-79444f643e1617fc1e3552441254a6be,2,pwm_nrfx_init20,384,344,-10.42
02-796bc9be90b7da7f5119ee4948ef4480,2,slave_init_list_elem,8,8,0.0
02-796cd4a29928db0d5b2aa6edff3f6658,2,__isr_table_entry_z_irq_spurious_irq_783,8,8,0.0
02-79a36aba895fe01134613c2e45a6b4d7,2,__devstate_dts_ord_130,2,2,0.0
02-79db999b40b1745a5b8615655b8ca5ba,2,do_store_id,60,36,-40.0
02-79fd66389ed9f4f9407ff0101603bbaf,2,__isr_table_entry_z_irq_spurious_irq_589,8,8,0.0
02-79fd94f6aa502d54bd5334df8e36e2f4,2,trigger_task_and_wait_for_event_or_error,84,84,0.0
02-7a4c8ab78ad956f54880de5f65ee9022,2,z_impl_k_msgq_peek.constprop.0,112,52,-53.57
02-7a5488d990c9f6d48b016084cbb7154c,2,rem_session_close,36,36,0.0
02-7aa04df9c9bd6a72a96d526dcf103d89,2,m_request_to_internal,128,128,0.0
02-7aa3012c99367934dd5ba7b7b79998c5,2,__isr_table_entry_z_irq_spurious_irq_696,8,8,0.0
02-7afa03959a742cffdd522140a4b950ba,2,psa_key_algorithm_permits,264,264,0.0
02-7b08fd82c43c60c3cb739699843f7c7a,2,mpsl_lib_init_sys,1040,1040,0.0
02-7b92e6e31c0eaccf87d1c2f29e76b9af,2,__isr_table_entry_z_irq_spurious_irq_686,8,8,0.0
02-7bd4f8f69ef20866551538c6ec74a412,2,free_list_remove,46,46,0.0
02-7bd91cee7cd5ef4e8c223dfd6c5bbab2,2,hids_obj.lto_priv.0,836,836,0.0
02-7bfe3ce4c4114b9a878ed5ad61407ac7,2,__isr_table_entry__isr_wrapper_irq_2,4,4,0.0
02-7c0b3e6cb1f202796bb60528e017a994,2,handlers,120,,
02-7c2f804b15f317772f4729beb909565e,2,bt_hci_disconnect,54,54,0.0
02-7c3112729ff9441ce659affc274b9dbe,2,net_buf_add_mem.lto_priv.0.lto_priv.0,26,,
02-7c3b0e2a281cce518549f780a8e2866e,2,mpsl_temperature_get,120,120,0.0
02-7c4300c07e9db61b560ab0a3232df7c5,2,ll_slave_destroy,132,132,0.0
02-7c76b6a21abe1104b05df7cd6b76a709,2,__isr_table_entry_z_irq_spurious_irq_702,8,8,0.0
02-7cb21ebcee37d67f59ec9ce3c5cb8a6b,2,sys_slist_get.lto_priv.1,20,,
02-7cb72a3a1351ecb786fb7a75b0d03c31,2,__isr_table_entry__isr_wrapper_irq_74,4,4,0.0
02-7cce592f66e8b60406e2273344d6a3f8,2,__isr_table_entry_z_irq_spurious_irq_573,8,8,0.0
02-7cf20fe4bdc488efd21aa5b79cbd21ec,2,__isr_table_entry_z_irq_spurious_irq_682,8,8,0.0
02-7cf269134e3fef81e9077331a1f10571,2,m_le_event_mask,8,8,0.0
02-7cfdb66d8fc5b02fa693eeb94f56f304,2,sc_ccc,76,76,0.0
02-7d174eb1aecc02d60c0edcbd4d9ee5e0,2,hci_cmd_status,52,48,-7.69
02-7d1e63f38687fa2eedbf2554c317b708,2,shift_key,1,1,0.0
02-7d305b30e7b52623eab7a01a73c5d694,2,__isr_table_entry__isr_wrapper_irq_472,4,4,0.0
02-7d456d7d0027c0657f407be2b5f791e8,2,m_adv_state_func_tables_legacy,24,24,0.0
02-7d7ace086baa1b3b3dc8d743b6817fb0,2,bt_att_recv,188,136,-27.66
02-7d8c66e32294c0fbcad3762662cbd6d5,2,memmove,46,46,0.0
02-7ddee017846abf1b943abc2afe1f6dfb,2,__isr_table_entry_z_irq_spurious_irq_606,8,8,0.0
02-7de5b89c6f5ecd440a55331e583a2e1c,2,psa_generate_random,30,30,0.0
02-7e09f281a4c530ee8a481c4332346144,2,__isr_table_entry_z_irq_spurious_irq_679,8,8,0.0
02-7e0b37d487426347037fd5dd200a436c,2,ll_event_non_updateable_enqueue,36,36,0.0
02-7e31a9ac8b083d4877c9778a43d8db61,2,assert_post_action,18,,
02-7e3bd70b5151ed4ba034735d146d4127,2,ll_dc_proc_phy_update_complete_event_populate,22,22,0.0
02-7e9609d03d470cd20d31f39e3131f87f,2,__isr_table_entry__isr_wrapper_irq_484,4,4,0.0
02-7e9988354758637d81c26c8d7cfffedb,2,z_sched_wake.constprop.0,136,68,-50.0
02-7ea5cbd25f067789974994faffb6773a,2,__pinctrl_state_pins_0__device_dts_ord_97,12,12,0.0
02-7eab156de3d11ee5f8d19d35a36a8890,2,sys_clock_timeout_handler,340,260,-23.53
02-7eaf8dfe0ea9b51bda0d8097ff3fbf5e,2,bt_addr_le_is_bonded,18,18,0.0
02-7ec1c460add9c6167980f43b7f4a0260,2,spim_abort,,44,
02-7ec96d6b568a019e13895f5b970dea6b,2,net_buf_fixed_discardable_pool,4,4,0.0
02-7ed74b25b879113e3089f05d59537ac9,2,bt_hci_evt_get_flags,36,36,0.0
02-7f10ec116e7b7adaafa993505559ccf4,2,zms_compute_prev_addr.lto_priv.0,92,92,0.0
02-7f148e9ee880d2f2507084b037472349,2,net_buf_fixed_acl_tx_pool,4,4,0.0
02-7f3be97b56bcf87178483d8c8db334b6,2,att_timeout,72,42,-41.67
02-7f652d581f50e514356ab603a05358ee,2,z_arm_init_arch_hw_at_boot,68,68,0.0
02-7f653ce9cbb97fdd6f30e8167fd41303,2,k_wakeup.lto_priv.0,124,,
02-7fa374f0660a29b2de6c9b637597b83a,2,__isr_table_entry_z_irq_spurious_irq_655,8,8,0.0
02-7fa93e6abceafba369104210eab7fc52,2,__isr_table_entry__isr_wrapper_irq_378,4,4,0.0
02-7fc41eaad3990260e65563258d2cc550,2,__isr_table_entry__isr_wrapper_irq_14,4,4,0.0
02-7fe769734c732702044a647c8cc7b65e,2,__isr_table_entry_z_irq_spurious_irq_637,8,8,0.0
02-800960be84d3f1cf7c44461695542fdc,2,z_impl_k_msgq_get.constprop.0,336,188,-44.05
02-8019c6e99f107fecba70684feea2a9d1,2,__isr_table_entry__isr_wrapper_irq_422,4,4,0.0
02-80323f62067d462a476432419a1a52a2,2,__init___device_dts_ord_121,8,8,0.0
02-80664fbb1cccbf3c16540ae786ac2d6b,2,store_input_report.constprop.0,38,38,0.0
02-80b1b5597b8a64e846e286d19dfe8208,2,nrf_gpio_pin_port_decode.lto_priv.3.lto_priv.0,72,,
02-80b23809c2279ad1d48f4f4b23ce47b9,2,__isr_table_entry__isr_wrapper_irq_502,4,4,0.0
02-80b3cba689727db10680c4189cb2297e,2,log_const_bt_crypto,8,,
02-80cfe3b84c216de27309bfd235330da5,2,__isr_table_entry__isr_wrapper_irq_326,4,4,0.0
02-80d00a02aaf52fe582a242f2826efb6c,2,send_err_rsp.part.0.lto_priv.0,58,56,-3.45
02-80e0d0351f9d91591bdc3ea62cd2d9a3,2,calibration_work,,48,
02-80ec9d2356fee490e4c4f49d9cdbb9ed,2,z_impl_k_sleep,244,,
02-80f69985a2a90541f6b50c49f4d2c8a3,2,net_buf_frag_last,40,,
02-810c67fa6e9ee9d50cb7ab96f1ffbea9,2,spim_abort.lto_priv.0,44,,
02-8111b4ad30751c46ecbceda42ec6a1e7,2,__isr_table_entry_z_irq_spurious_irq_559,8,8,0.0
02-8114d211ce8f101473127bfe82678c77,2,_2_gap_svc,8,8,0.0
02-811ae58dd39ac24450afb8495073b628,2,gpio_nrfx_pin_interrupt_configure.lto_priv.0,244,256,4.92
02-813a71cad112610477f42d8b89ac800e,2,__isr_table_entry_z_irq_spurious_irq_587,8,8,0.0
02-815080b86cdc85893d9ae78f2a1c3bca,2,char_out,12,,
02-816a4b199da9bfd22effebc6deb03a94,2,__isr_table_entry__isr_wrapper_irq_320,4,4,0.0
02-816e0e689005b92b928a254f55ca9543,2,__isr_table_entry_z_irq_spurious_irq_731,8,8,0.0
02-81fca0796c58bda320b7ac7a29f903fc,2,m_adv_dr_callbacks_legacy,4,4,0.0
02-820be1fc4dd67759f5936d98d6d2b255,2,__isr_table_entry_z_irq_spurious_irq_610,8,8,0.0
02-826a8053c86e3b06e2057e37a6fb4dbd,2,free_list_add,132,132,0.0
02-82921dc7fcb10a4860f26ce95b3a80e8,2,__isr_table_entry_z_irq_spurious_irq_748,8,8,0.0
02-82c5883f9f125bfcde70ea47e0c5d93d,2,__init__psa_crypto_init,8,8,0.0
02-8318cd66117c24f9a33316bb3082b774,2,m_event_mask,8,8,0.0
02-831a39a7e8ae5291010dadd8dc5222b2,2,send_conn_le_param_update.lto_priv.0,156,168,7.69
02-834ae920557d99fe3d5f4211207a0af0,2,__isr_table_entry__isr_wrapper_irq_512,4,4,0.0
02-83547888427d0a74fe9eb0b8831182b9,2,__pinctrl_state_pins_0__device_dts_ord_125,12,12,0.0
02-838ff9e2b5c9bc8dd9d1482c2e76a298,2,settings_lock,20,20,0.0
02-83c09dbfbcf0ef67893422ba4f8a223f,2,__isr_table_entry_z_irq_spurious_irq_687,8,8,0.0
02-83c28e9ca2cb1fa63115a5ca164077c7,2,pin_is_output,,36,
02-8423624ec42b2ae13ba11d5d4f1ed38c,2,__isr_table_entry__isr_wrapper_irq_296,4,4,0.0
02-844dac89e1319a2cbda089ecfd34dc27,2,gatt_notify,260,220,-15.38
02-847f07adbcbc9419995c5938e9d051c5,2,ll_ctrl_reset,84,84,0.0
02-84917115db7fc982cd67bd759fd0890c,2,SystemCoreClock,4,4,0.0
02-84d6326f043da45c2c99acba2ec019fa,2,atomic_test_and_clear_bit.lto_priv.2.lto_priv.0,22,,
02-84e1505a3769ea10f7c54c697dc766c1,2,__isr_table_entry__isr_wrapper_irq_182,4,4,0.0
02-84e55ed9e300e81ee8b64dd2e7d95419,2,rem_hal_event_timer_multitimer_reset,104,104,0.0
02-84efbf4c50dfc22f09254dae3c3f63b3,2,__isr_table_entry_mpsl_low_prio_irq_handler_irq_11.1,8,8,0.0
02-851cfadb14da2e07a741e8bb29642ea9,2,strnlen,24,24,0.0
02-8569b39d2d19109a375645a1dfa3338e,2,easydma_support_bits,2,,
02-856b87216fdd27628240074db4174f80,2,m_has_more_data,136,136,0.0
02-85b32dcdc33c88e801e9145c9d4c4a5b,2,u8_to_dec.constprop.0,84,84,0.0
02-85cb129ef3f2c4b72154d0a68c02ccfc,2,sys_slist_remove.lto_priv.0.lto_priv.0,,32,
02-85cbf885a23d40ac042bf7af4e80ddb9,2,__isr_table_entry__isr_wrapper_irq_228,4,4,0.0
02-861964ea3270623357d5f72adce37269,2,bt_keys_clear,72,44,-38.89
02-86370d2f71551d02c1c6267bf0c4f627,2,__isr_table_entry__isr_wrapper_irq_230,4,4,0.0
02-86372797fcac352f12abc591e88e5099,2,__isr_table_entry__isr_wrapper_irq_488,4,4,0.0
02-865720247497a1ea258be54afd20a6c8,2,nrf_gpio_pin_present_check.lto_priv.1.lto_priv.0,40,,
02-865a8db0de7cdbc63595a56470519b5e,2,__isr_table_entry_z_irq_spurious_irq_677,8,8,0.0
02-86fba5710c8b20e2ff894a387fe8f9ae,2,__isr_table_entry__isr_wrapper_irq_328,4,4,0.0
02-8713ffd5477b7f9af882eb1bd50590cc,2,le_adv_start_add_conn.constprop.0,164,108,-34.15
02-8737fe62a15b5ec120de73a0adcffb9e,2,__isr_table_entry_z_irq_spurious_irq_728,8,8,0.0
02-875a99d58d15a4e5951fe1195640501d,2,notify_connected.lto_priv.0,92,64,-30.43
02-879faac6a3734582d6fb9b23ba60bc3d,2,__isr_table_entry__isr_wrapper_irq_210,4,4,0.0
02-87afcd1ab3ccf143fd42cab1d42f0940,2,clock_event_handler,64,20,-68.75
02-87e511cd426cc41e6f1e6226433490be,2,m_generate_scan_req_report_event,,24,
02-884671106b6e6d54aab0c5792543648d,2,__isr_table_entry__isr_wrapper_irq_330,4,4,0.0
02-884fdb594b5171106a60be208b8acb92,2,att_exec_write_req,4,4,0.0
02-8888946021a7b22054e4138c71ffa5a2,2,ll_dc_proc_phy_req_rcvd_slave,192,192,0.0
02-88c213fd3b60a085474dd673ffa4161d,2,__isr_table_entry__isr_wrapper_irq_430,4,4,0.0
02-88ed58b827f08988ad27431a6cc0599b,2,__isr_table_entry__isr_wrapper_irq_310,4,4,0.0
02-88ef2d2d51766aa345c04443f0e06274,2,m_normal_irq_latency_set,44,44,0.0
02-891219a4840ed0b0c94d724e3423f2b3,2,sc_store,56,32,-42.86
02-893ffd6c65a6e1bbb54e2d5f1aa9e207,2,ll_dc_proc_rcvd_unknown_or_bad_control_pdu_slave_peer_init,34,34,0.0
02-895dc99061c45deb0a2becdbb270662a,2,update_sec_level,48,48,0.0
02-8962c1ff77e59dd48a517c9976741097,2,smp_central_ident,4,4,0.0
